,atel_num,Sentence,label
237,11395,"| z | Type | Phase | Notes XMMSL2 J140446.9-251135 | - | 14 04 46.54 | -25 11 42.00 | 2018 02 15 | ATel #11394 | - | 0.043 | galaxy | - | (1) (1) The spectrum is that of the stellar component of a galaxy; the redshift is obtained from the position of the H, K I, Mg I and Na I absorption lines.",2.0
238,11396,"On 2018-03-11 at 04:11:54.80 UTC (2018-03-11.17493981481), we detected a burst with a signal to noise ratio (S/N) of 11.5, at the dispersion measure (DM) of 1575.6 pc cm^-3, in the field of the millisecond pulsar PSR J2129-5721 (DM = 31.58 pc cm^-3).",1.0
239,11399,"Since there is no known X-ray source in the error region, we tentatively name the source MAXI J1820+070.",1.0
240,11399,MAXI J1820+070 information:,2.0
241,11400,"Following the report by T. Kawamuro et al.(ATel #11399), the error region of MAXI/GSC X-ray transient source MAXI J1820+070 was observed with iTelescope.Net T32 instrument (0.43-m f/6.8 reflector + CCD) in Siding Spring, Australia.",1.0
242,11400,"<table border=""1""><tr><td>Date, UT</td><td>Magnitude</td><td>Instrument</td></tr> <tr><td>2018-03-02.59</td><td>>16.7 V</td><td>ASAS-SN (last non-detection)</td></tr> <tr><td>2018-03-06.59</td><td>14.9 V</td><td>ASAS-SN</td></tr> <tr><td>2018-03-07.57</td><td>14.6 V</td><td>ASAS-SN</td></tr> <tr><td>2018-03-07.59</td><td>14.5 V</td><td>ASAS-SN</td></tr> <tr><td>2018-03-08.591</td><td>14.2 V</td><td>ASAS-SN</td></tr> <tr><td>2018-03-08.593</td><td>14.3 V</td><td>ASAS-SN</td></tr> <tr><td>2018-03-11.742</td><td>13.32 CV</td><td>iTelescope T32</td></tr> <tr><td>2018-03-11.756</td><td>13.31 CV</td><td>iTelescope T32</td></tr> </table> Note: T32 magnitudes were measured using GSC 0444-2282 as reference star with V=12.80 in APASS DR9 (A. Henden et al., 2016).",2.0
243,11400,"As noted by S. Otero in <a href="" "">AAVSO VSX entry</a>, ASASSN-18ey is related to the faint ROSAT X-ray source 1RXS J182022.9+071125 formally 23"" away with 21"" error circle.",1.0
244,11400,"GALEX magnitudes FUV=20.53, NUV=19.73 are somewhat faint resulting in rather large (FUV-W1) color index of 5.5-5.6 (WISE J182021.94+071107.2 has W1=14.76+/-0.04, AllWISE J182021.94+071107.2 - W1=14.91+/-0.4).",1.0
245,11400,"X-ray position improvement of MAXI J1820+070, as well as spectroscopy and photometric time series of ASASSN-18ey are encouraged to verify the proposed identity and clarify the nature of both objects.",1.0
246,11401,"It has an UV counterpart GALEX J124850.7-412654 with magnitudes FUV=21.31+/-0.35, NUV=21.42+/-0.47 and IR source WISE J124850.79-412654.5 (W1=13.008+/-0.025, W2=12.515+/-0.025, W3=11.486+/-0.128, W4=8.933+/-0.324).",1.0
247,11401,"The object has an X-ray counterpart in XMM-Newton and Chandra catalogs: 3XMM J124850.8-412653 (flux=5.96e-15 mW/m2) and CXO J124850.796-412654.17 which shows the flux variation by a factor of 12, from 9.8e-16 mW/m2 to 1.1e-14 mW/m2.",1.0
248,11403,"At 00:11:39 UT, the Swift Burst Alert Telescope (BAT) triggered and located MAXI J1820+070 (Kawamuro et al, 2018; ATel #11399) (trigger=813771, retriggering as trigger=813772).",1.0
249,11403,This position is 33.1 arcseconds from that of a known X-ray source: 1RXS J182022.9+071125 in the ROSAT RASSFSC catalogue.,1.0
250,11404,"We note that the XRT position is 10.5 arc-seconds from the UVOT/ASASSN position, however, given the brightness of the XRT source, we believe it is the same object as MAXI J1820-070 and the associated ASASSN-18el.",1.0
251,11406,"In ATEL #11404 on MAXI J1820+070, there are some errors, which we correct here.",1.0
252,11406,"Also the optical counterpart should have been named ASASSN-18ey, and the correct name of the MAXI source is MAXI J1820+070.",1.0
253,11407,"Quasar, Transient, Variables MASTER OT J034838.11-274913.4 detection - PKS 0346-27 flare MASTER-OAFA auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"",Advances in Astronomy, 2010, 30L ) detected OT source at (RA, Dec) = 03h 48m 38.11s -27d 49m 13.4s on 2018-03-11.05672 UT.",1.0
254,11407,"There is PKS 0346-27   The discovery and reference images are available at:   MASTER OT J043510.14-464138.9 detection - dwarf nova outburst, ampl>3.6m MASTER-OAFA auto-detection system discovered OT source at (RA, Dec) = 04h 35m 10.14s -46d 41m 38.9s on 2018-03-11.12385 UT.",1.0
255,11414,"<table align=""center"" border=""0"" cellpadding=""8"" cellspacing=""5""> <tbody> <tr> <td style=""text-align: center;""><span style=""font-weight: bold;"">ID</span></td> <td style=""text-align: center;""> Swift Name </td> <td style=""text-align: center;""> RA(J2000) </td> <td style=""text-align: center;""> dec(J2000) </td> <td style=""text-align: center;""> 6dFGS counterpart </td> <td style=""text-align: center;""> class and redshift </td> </tr> <tr> <td style=""text-align: right;"">1226</td> <td>J0120.7-1444</td> <td>01 20 43.032</td> <td>-14 43 55.66</td> <td>6dFGS g0120431-144356</td> <td>Sy1.9 @ z=0.03937</td> </tr> <tr> <td style=""text-align: right;"">280</td> <td>J0528.1-3933</td> <td>05 28 02.01*</td> <td>-39 34 44.7*</td> <td>6dFGS g0528020-393445</td> <td>Starburst/composite @ z=0.03669</td> </tr> <tr> <td style=""text-align: right;"">1311</td> <td>J0726.6-4634</td> <td>07 26 24.240</td> <td>-46 20 57.43</td> <td>6dFGS g0726242-462057</td> <td>Sy2 @ z=0.03036</td> </tr> <tr> <td style=""text-align: right;"">1377</td> <td>J1048.6-3901</td> <td>10 48 33.82</td> <td>-39 02 38.0</td> <td>6dFGS g1048338-390238</td> <td>Sy1.5 @ z=0.04464</td> </tr> <tr> <td style=""text-align: right;"">1413</td> <td>J1300.5-0759</td> <td>13 00 19.080</td> <td>-08 05 14.58</td> <td>6dFGS g1300191-080515</td> <td>Sy2 @ z=0.02694</td> </tr> <tr> <td style=""text-align: right;"">1589</td> <td>J2043.8-0958</td> <td>20 44 22.141</td> <td>-09 57 35.64</td> <td>6dFGS g2044222-095735</td> <td>Sy1.8 @ z=0.14186</td> </tr> <tr> <td style=""text-align: right;"">1601</td> <td>J2117.7-0208</td> <td>21 17 41.623</td> <td>-02 08 34.15</td> <td>6dFGS g2117416-020834</td> <td>Sy1 @ z=0.09022</td> </tr> <tr> <td style=""text-align: right;"">1625</td> <td>J2306.3-5147</td> <td>23 06 16.560</td> <td>-51 47 46.27</td> <td>6dFGS g2306166-514747</td> <td>Sy1.9 @ z=0.09588</td> </tr> </tbody> </table> <span style=""font-weight: bold;"">Note.</span><br style=""font-weight: bold;""> *: Coordinates from 6dF Galaxy Survey.",2.0
256,11414,"The source is the southern component of the pair of interacting galaxies ESO 306 and it is consistent, within the corresponding positional uncertainty, with the X-ray source 3XMM J052802.1-393445 (Rosen et al.2016, A&A, 590, A1).",1.0
257,11416,"We report on a new NIR flare of the low redshift quasar PKS0736+017 (z=0.189), also known as CGRaBSJ0739+0137, associated with the gamma-ray source 2FGL0739.2+0138.",1.0
258,11418,"We report on optical observations of the newly discovered transient MAXI J1820+070 (ATel #11399, #11400, #11403, #11404, #11406).",1.0
259,11418,This faint target is therefore likely to be the optical counterpart of MAXI J1820+070 during quiescence.,1.0
260,11418,"Considering the 2-10 keV unabsorbed flux measured by MAXI on the same day (3.2839 +- 0.3893 E-9 erg/cm2/s), we could place MAXI J1820+070 on the optical/X-ray correlation plot for BH- and NS- X-ray binaries (Russell et al.2006, MNRAS, 371, 1334; 2007, MNRAS, 379, 1108), adopting various possible distances for the source (0.3, 1, 3, 8, 20 kpc); see link below.",1.0
261,11418,"We find that MAXI J1820+070 lies in a region of the diagram that is consistent with a black hole X-ray binary, for any reasonable distance.",1.0
262,11418,"We therefore tentatively claim that MAXI J1820+070 is a new black hole candidate low-mass X-ray binary, although confirmation (ideally dynamical, which may be possible in quiescence) will be required.",1.0
263,11418,LCO observations of MAXI J1820+070:,1.0
264,11419,"The Large Area Telescope (LAT) on board the Fermi Gamma-ray Space Telescope has observed enhanced gamma-ray flux and an unusually hard spectrum from a source positionally consistent with the BL Lacertae object TXS 0505+056 also known as 3FGL J0509.4+0541 (Acero et al.2015, ApJS, 218, 23).",1.0
265,11419,"This source is also included in the 3FHL catalog (Ajello et al.2017, ApJS, 232, 18, as 3FHL J0509.4+0542).",1.0
266,11420,We have observed the position of MAXI J1820+070 (ATel #11406) with the Arcminute Microkelvin Imager Large Array (AMI-LA) at 15.5 GHz.,1.0
267,11420,"J1824+1044 and 3C 286 were used as the phase and absolute flux calibrator, respectively.",1.0
268,11421,"The transient MAXI J1820+070 (= ASASSN-18ey; ATel #11399, #11400) is an outbursting low-mass X-ray binary in which the accreting object is suspected to be a black hole (ATel #11418).",1.0
269,11421,"To confirm that the fast variability was not an artifact caused by scintillation noise or seeing variations, I inspected light curves of several check stars in the field, and even though they were considerably fainter than MAXI J1820+070, they showed comparatively little scatter (RMS = 0.02 mag).",1.0
270,11422,We report the MAXI/GSC detection of a new candidate superburst from GS 1826-238.,1.0
271,11422,The event from GS 1826-238 was found in MAXI/GSC observations on 2018 Feb 12 (MJD 58161).,1.0
272,11422,"Since these results prove a long decay time of the burst (more than an hour) and cooling along the decay, we conclude that this is the first superburst observed from GS 1826-238.",1.0
273,11423,"NICER observed the new X-ray transient MAXI J1820+070 (ATel </span><span>#11399</span><span>, </span><span>#11400</span><span>, </span><span>#11403</span><span>, </span><span>#11404</span><span>, </span><span>#11406</span><span>, </span><span>#11418</span><span>, </span><span>#11420</span><span>, </span><span>#11421</span><span><span>) on multiple occasions from 2018 March 12 to 14.",2.0
274,11423,"&nbsp;Although only a tentative detection, the QPO frequency is intriguing, since QPOs have been observed at a similar frequency in two black hole X-ray binaries (GRS 1915+105 and </span><span class=""c4"">IGR J17091-3624).</span><span class=""c0""></span><span>Taken together, the hard power-law spectrum, low temperature disk blackbody and large amplitude broadband power spectrum strongly suggest that the source is a black hole X-ray binary that is rapidly increasing in flux through the canonical hard state.",1.0
275,11423,"&nbsp;Given the already high flux and low absorbing column and associated extinction, MAXI J1820+070 offers the possibility of observing a hard state rise and possible state transition of an accreting black hole in unprecedented detail.",1.0
276,11424,"Subsequently MAXI J1820+070 was discovered as a new X-ray transient (ATel #11399), and D. Denisenko suggested the two transients were associated (ATel #11400).",1.0
277,11424,"We obtained both a low resolution spectrum (wavelength range 3000-7000 A, resolution 5.6 A) and a moderate resolution spectrum (5500-6750 A, resolution 1.7 A).",0.0
278,11424,"The optical position of ASASSN-18ey/MAXI J1820+070 is consistent with a star in archival data, and this star has a Gaia DR1 J2000 position of 18:20:21.9393, +07:11:07.190, with a nominal astrometric uncertainty of a few milliarcseconds per coordinate.",1.0
279,11425,We obtained spectra of the new X-ray transient MAXI J1820+070 (ATel #11399) with the Keck I telescope and LRIS spectrograph on March 15.6 (UT).,1.0
280,11426,"We report detection of rapid optical variability in a black hole candidate MAXI J1820+070(ATel #11399, #11400, #11403, #11404, #11406, #11418, #11420, #11421, #11423, #11424, #11425).",1.0
281,11426,Tomo-e Gozen project: observations of MAXI J1820+070:,1.0
282,11427,"We have analysed the Swift/BAT data of the new transient MAXI J1820+070 (Atel #11399,#11400, #11403, #11404, #11406, #11418, #11420, #11421, #11423,#11424, #11425, #11425) collected from 2018-03-07 00:41:07 until 2018-03-15 06:20:58.",1.0
283,11427,"The hard X-ray flux of MAXI J1820+070 was rapidly increasing: on March 15th it reached 1 Crab, 1.5 Crab and 1.8 Crab in the energy ranges 15-40 KeV and 40-80 keV and 80-150 keV, respectively.",1.0
284,11427,"The 15-200 keV spectrum of MAXI J1820+070, averaged in the time interval MJD 58190.004-58192.264 (about 42 ks exposure), is well fit by the thermal Comptonisation model NTHCOMP (reduced Chi^2=1.07(172)).",1.0
285,11428,"Variables MASTER OT J082409.39+571713.3 discovery- PSN in PGC023593 (59.6""W, 4.8""S) MASTER-Kislovodsk auto-detection system discovered OT source at (RA, Dec) = 08h 24m 09.39s +57d 17m 13.3s on 2018-03-15.87081 UT.",1.0
286,11429,"Transient MASTER OT J174142.82+004453.6 discovery - GRB 180316A optical counterpart MASTER-IAC robotic telescope (MASTER-Net:  ) located at Teyde observatory was pointed to the GRB180316A (Melandri et al GCN #22500, Evans et al.GCN #22501) 15 sec after notice time and 44 sec after trigger time at 2018-03-16 04:58:09 UT.",1.0
287,11430,ATel #11419 reports enhanced Gamma Ray Activity of TXS 0506+056 detected by Fermi-LAT on 2018 March 13.,1.0
288,11430,TXS 0506+056 is a BL Lac object (e.g.,2.0
289,11432,"MAXI J1820+070 is a new X-ray transient discovered on 2018 March 11 12:50 UT by MAXI (ATel #11399), and associated with a bright optical transient ASASSN-18ey (ATel #11400).",1.0
290,11432,Swift UVOT/XRT Timing Correlations in MAXI J1820+070:,1.0
291,11434,"The galaxy coincided with WISE J051811.72-514404.0, a candidate BL Lac type object identified by D'Abrusco et al.(2014, ApJS, 215, 14) on the basis of its WISE colors and identification with the radio source SUMSS J051811-514404 (76.0 mJy at 843 MHz; Mauch et al.2003, MNRAS, 342, 1117).",1.0
292,11434,"The X-ray source XMMSL2 J051811.6-514354 is located 10"" away and, despite the reported 4.3"" uncertainty in its position, is likely associated with the transient.",1.0
293,11434,We obtained a spectrum of OGLE18wc on 2018-02-19 using the VLT/FORS2 with grism 600V (3500-6300A).,0.0
294,11434,Additional low resolution spectra were obtained with SALT/RSS (3500-9200A) on 2018-02-20 and 2018-03-04.,0.0
295,11437,"Hole, Transient The new X-ray transient MAXI J1820+070/ASASSN-18ey (ATel #11399, #11400) may be a bright and rapidly-rising hard state black hole binary in outburst (ATel #11403, #11404, #11406, #11418, #11420, #11421, #11423, #11424, #11425, #11426, #11427, #11432).",1.0
296,11437,MAXI J1820+070 has recently displayed a bright radio counterpart consistent with the presence of a jet (ATel #11420).,1.0
297,11437,These facts suggest that we are likely seeing optical synchrotron activity in MAXI J1820+070 with a variability spectrum peaking in the red.,1.0
298,11437,ULTRACAM observations of MAXI J1820+070:,1.0
299,11439,"We have observed the new X-ray transient MAXI J1820+070 (ATel #11399, #11400, #11403, #11404, #11406, #11418, #11421, #11423, #11424, #11426, #11427, #11432, #11437) with the RATAN-600 radio telescope (SAO RAS,  ) at 4.7, 8.2 and 11.2 GHz on March 18 2018 (MJD 58195.161).",1.0
300,11440,"We performed target-of-opportunity observations of the newly-discovered candidate black hole X-ray binary, MAXI J1820+070 (ATel #11399, #11400, #11404, #11406, #11418, #11420, #11421, #11423, #11424, #11425, #11426, #11427, #11432, #11437, #11439), with the Northern Extended Millimetre Array (NOEMA), as part of the JACPOT XRB project.",1.0
301,11440,"Our NOEMA observations occurred on 2018-03-16, with scans on source from 05:25 to 07:44 UTC (MJD=58193.2257-58193.3222), in the 3mm (97.5 GHz) band.",1.0
302,11440,"MAXI J1820+070 was significantly detected as a point source, with a preliminary flux density of 30 +/- 3 mJy, measured in the UV-plane (where the uncertainty on the flux density represents a 10% error on the absolute flux scale).",1.0
303,11440,Adverse weather conditions prevented us from obtaining observations of MAXI J1820+070 in the 2mm (140 GHz) and 1mm (230 GHz) bands.,1.0
304,11440,Swift/XRT observed MAXI J1820+070 on 2018-03-16 between 03:01:32 and 03:17:56 UTC.,1.0
305,11445,"Following the detection of the newly discovered X-ray transient MAXI J1820+070 (ATel #11399, #11400, #11403, #11404, #11406, #11418), we have started a polarimetric monitoring campaign of the source.",1.0
306,11445,"The value of interstellar polarization in the direction of the MAXI J1820+070 can be estimated from the reddening of the source, given that normally polarization degree PD(ISM) < 9 x E(B-V).",1.0
307,11445,The discrepancy between the extinction values suggests that MAXI J1820+070 is closer to the Earth than the majority of the ISM in that direction.,1.0
308,11447,"The gamma-ray source IGR J17379-3747 (Bird et al.2007, ApJS, 170, 175, also see Curran et al.2013, arXiv 1107.2045v1) lies 0.26 deg from the center of the above error region.",1.0
309,11447,"IGR J17379-3747 exhibited outbursts on February 2004 and September 2008 (e.g., ATel #1709, #1711, #1714; also see by C. Markwardt  ).",1.0
310,11447,These suggest that IGR J17379-3747 undergoes outbursts every 4-5 years.,1.0
311,11447,Trigger information of IGR J17379-3747:,1.0
312,11450,"Transient, Variables MASTER OT J150803.15-270155.0 discovery- PSN in 1""E,0.8""N of 2MASXJ15080310-2701553 galaxy or AGN flare MASTER-SAAO auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"",Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 15h 08m 03.15s -27d 01m 55.0s on 2018-03-18 01:43:02.836 UT.",1.0
313,11451,"Transient We report on near-infrared fast-photometry observations of the newly discovered X-ray transient MAXI J1820+070 (ATel #11399, #11400, #11406, #11418, #11420, , #11421, #11423, #11424, #11425, #11426, #11427, #11432, #11437, #11439, #11440, #11445), carried out with HAWK-I at VLT/Paranal.",1.0
314,11458,"We report near-infrared JHKs band photometric observations of the newly discovered X-ray transient MAXI J1820+070 (Atel #11399, #11403, #11406), associated with ASASSN-18ey which began brightening in the optical on March 06 (ATel #11400).",1.0
315,11460,"21.49 (MJD 58199.0), with an Alpy600 spectrograph having a resolution of about 540 in the range 3800-7300A using a Atik414 CCD and a total exposure time 5x120 sec.",0.0
316,11462,"In ATel #11458, the correct 2MASS counterpart associated with MAXI J1820+070/ASASSN-18ey should have been stated as 2MASS J18202194+0711073.",1.0
317,11473,The position of the transient was consistent with the center of the host galaxy (SDSS J075654.53+341543.6) at an unknown redshift.,1.0
318,11473,"As part of the newly formed Spectral Classification of Astronomical Transients (SCAT) survey utilizing the SuperNova Integral Field Spectrograph (SNIFS) on the University of Hawaii 88-inch telescope, we obtained optical spectra (range 3300-9700 angstroms) on 2018-03-07T07:33 under cloudy conditions (exposure time 1220s) and 2018-03-18T10:17 under nearly-photometric conditions (exposure time 2020s).",0.0
319,11473,"We then obtained follow-up low-resolution optical spectra on 2018-03-20.T02:09 with WFCCD mounted on the du Pont 2.5m at Las Campanas Observatory (range 3600-9600 angstroms, exposure time 3300s) and on 2018-03-20.T04:04 with FAST mounted on the F. L. Whipple Observatory 1.5-m telescope (3500-7300 angstroms, exposure time 1800s).",0.0
320,11474,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 March 24 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
321,11476,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 March 25 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
322,11477,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 March 26 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
323,11478,"INTEGRAL observed the newly discovered blackhole candidate MAXI J1820+070 (ATel #11400, #11403, #11418, #11421, #11423, #11424, #11425, #11426, #11427, #11432, #11437, #11439, #11440, #11445, #11451, #11458) during a dedicated ToO campaign from 16 March 2018 at 11:07 to 18 March at 12:52 (UTC; satellite revolution 1931).",1.0
324,11479,The MAXI/GSC nova-alert system (Negoro et al.2016) detected the X-ray brightening from the Be/X-ray binary pulsar 2S 1417-624 on 24 March 2018 (MJD 58201).,1.0
325,11480,"<br/> All observations were performed on the ESO New Technology Telescope at La Silla on 2018 March 27 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
326,11480,"| (1) ATLAS18mfr | SN 2018ame | 15 09 25.52 | +25 28 17.56 | 2018 02 28.64 | ATLAS | 17.60 (o-ATLAS) | 0.022065 | Ia-pec| +19d from max | (2) Gaia18aqr | AT 2018aja | 14 22 50.52 | -22 18 28.91 | 2018 03 16.36 | Gaia | 16.84 (G-Gaia) | Galactic | CV | early | (3) ASASSN-18gk | SN 2018amp | 13 37 36.28 | -31 57 52.16 | 2018 03 25.96 | ASAS-SN | 17.1 (g-Sloan) | 0.047 | Ia-pec| +13d from max | (4) Gaia18ark | SN 2018akb | 15 47 36.04 | -10 27 38.59 | 2018 03 19.92 | Gaia | 18.0 (G-Gaia) | 0.040 | Ia | at max | (5) PS18na | SN 2018alh | 13 25 49.07 | -07 06 28.06 | 2018 03 20.44 | PS1 | 19.95 (r-Sloan) | 0.063310 | Ia | -3d from max | (6) MAXI J1820+070| AT 2018amn | 18 20 21.93 | +07 11 07.22 | 2018 03 24.07 | MAXI/GSG, ASAS-SN | 12.0 (G-Gaia) | Galactic | XRB | | (7) (1) Low S/N spectrum, Type II SN ~2 weeks after the explosion, with broad P Cygni lines of H, Fe II and Na ID (or He I 587.6).",2.0
327,11480,The host galaxy SDSS J150925.64+252815.2 redhift is from SDSS DR13.,1.0
328,11480,"<br /> (7) ePESSTO observed the X-ray binary in outburst (and black hole candidate) MAXI J1820+070 (aka ASASSN-18ey, aka Gaia18as; ATel#11399, ATel#11400).",1.0
329,11481,"The detection of the new black hole candidate MAXI J1807+132 has triggered a worldwide follow-up campaign from high energies to radio wavelengths (ATel #11400, #11403, #11418, #11421, #11423, #11424, #11425, #11426, #11427, #11432, #11437, #11439, #11440, #11445, #11451, #11458 and #11458).",1.0
330,11485,"<br/> All observations were performed on the ESO New Technology Telescope at La Silla on 2018 March 28 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
331,11487,"IGR J17379-3747 is a neutron star low-mass X-ray binary showing Type I bursts (Chelovekov et al.2006, AstL, 32, 456; see Chelovekov & Grebenev 2010, AstL, 36, 895 for a correction to the positions reported in the earlier paper).",1.0
332,11487,"We observed IGR J17379-3747 with the VLA on March 22, 2018 from 12:11 to 13:54 UT (MJD 58199.543 +/- 0.035).",1.0
333,11487,"3C286 and J1733-373 were used for primary and secondary calibration, respectively.",1.0
334,11487,Continuing Swift and VLA monitoring of IGR J17379-3747 is planned.,1.0
335,11488,"We report the detection of low-frequency QPOs in the X-ray power spectra of the new X-ray nova and black hole candidate MAXI J1820+070 (ATEL #11399, #11400, #11406, #11418, #11423, #11427).",1.0
336,11488,"The data were collected during the dedicated ToO observations of the source with INTEGRAL in revolutions 1931-1935 (March 16-27, 2018, ATEL #11478).",1.0
337,11488,In revolutions 1932-1934 we saw the QPOs with the centroid frequency growing from 0.030+/-0.001 Hz (in rev.,1.0
338,11488,Evolution of the QPO frequency in MAX J1820+070:,1.0
339,12012,"This means that we record a second dramatic drop in brightness, similar to that observed in 2006-2008.",0.0
340,12013,The High Altitude Water Cherenkov (HAWC) collaboration reports the discovery of a new TeV gamma-ray source HAWC J0635+070.,1.0
341,12013,"Given its spectrum and morphology, we believe HAWC J0635+070 may be the TeV halo of the pulsar PSR J0633+0632 (Edot = 1.2e+35 erg s-1, dist = 1.35 kpc, age = 59 kyr, unknown proper motion [Manchester et al., 2005, AJ, 129]).",1.0
342,12014,"The SN is offset from the galaxy, GALEXASC J173615.16+185850.6.",1.0
343,12015,"During the ongoing All Sky Automated Survey for SuperNovae (ASAS-SN, <a href="" "">Shappee et al.2014</a>), using data from the quadruple 14-cm ""Cassius"" telescope in Cerro Tololo, Chile, we discovered a new transient source, most likely a supernova, in the galaxy AM 0156-672.",1.0
344,12015,"The position of ASASSN-18ug is approximately 13.9"" South and 0.0"" East from the center of the galaxy AM 0156-672 (z=0.040421, d=170 Mpc, via NED), giving an absolute V-band magnitude of approximately -19.5 (m-M=36.16, A_V=0.076).",1.0
345,12020,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 September 7, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
346,12023,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 September 8, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
347,12027,"This is a flat spectrum radio quasar also known as B2 1633+38, OS 356 and 3EG J1635+3813, with a redshift of 1.814 (Adelman-McCarthy et al.2008, ApJS, 175, 297).",1.0
348,12027,"During September 9, 2018, the flux has increased by a factor of 9 over the average flux reported in the third Fermi-LAT catalog (3FGL J1635.2+3809, Acero et al.2015, ApJS, 218, 23).",1.0
349,12028,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 September 9, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
350,12029,"This publication makes use of VOSA, developed under the Spanish Virtual Observatory project supported from the Spanish MINECO through grant AyA2017-84089.",1.0
351,12034,"Flat spectrum radio quasar 4C 38.41 (RA: 16h 35m 15.493s, Dec: +38d 08m 04.50s), also known as B2 1633+38, OS 356, 3EG J1635+3813, has recently been observed to experience an optical outburst and also displayed multiwavelength activity as reported by WEBT/GASP (ATel #12025), AGILE (ATel #12026), and Fermi LAT (ATel #12027).",1.0
352,12034,"1633+382 (B2 1633+38, 4C 38.41, OS 356) :",2.0
353,12035,The Zwicky Transient Facility (ZTF; ATel #11266) reports the discovery of a tidal disruption event in a red star-forming galaxy (SDSSJ081526.63+453532.0) at z=0.051.,1.0
354,12037,"to the Swift observations in 2009-2011 (Raiteri et al.2012, A&A 545, A48).",0.0
355,12038,"MASTER OT J082017.38+205232.2 - PSN MASTER-Kislovodsk auto-detection system discovered OT source at (RA, Dec) = 08h 20m 17.38s +20d 52m 32.2s on 2018-09-14.05221 UT.",1.0
356,12039,"Quasar, Transient, Variables MASTER OT J211630.72+273356.9 - CV?",1.0
357,12039,"The discovery and reference images are available at:   MASTER OT J001247.42+335338.7 - QSO/AGN MASTER-Kislovodsk auto-detection system discovered OT source at (RA, Dec) = 00h 12m 47.42s +33d 53m 38.7s on 2018-09-13.90243 UT.",1.0
358,12039,The discovery and reference images are available at:   MASTER OT J223917.87+380308.1 - CV?,1.0
359,12039,The discovery and reference images are available at:   MASTER OT J232349.56+591221.9 - X-Ray binary?,1.0
360,12040,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 September 14, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
361,12042,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 September 15, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
362,12043,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 September 16, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
363,12044,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 September 17, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
364,12046,The MeerKAT radio telescope has performed responsive mode observations of the outbursting black hole transient H1743-322 (ATEL #12007) as part of the ThunderKAT Large Survey Programme (  ).,1.0
365,12046,<br/> <br/> 2018-09-05 17:12:05.4 0.82h 60 antennas <br/> 2018-09-08 17:20:56.6 0.25h 59 antennas <br/> <br/> Observations on 2018 Sept 5th reveal a point source with a flux density of 0.42 +/- 0.02 mJy at a central frequency of 1.284 GHz at the coordinates of H1743-322.,1.0
366,12047,"The spectra were acquired on 2018 Sep. 17 UT 19:10, range 3300-8000 Ang, dispersion 2.31 Ang/px.",0.0
367,12048,"During the observations in the direction of the Galactic Bulge (ATel #438) carried out from 2018 September 18 at 11:55 to 15:36 (UTC), INTEGRAL detected renewed activity from the transient neutron star low mass X-ray binary (NS LMXB) SAX J1750.8-2900.",1.0
368,12049,"The location of the X-ray flare (RA, Dec)=(17:24:21.72, +65:48:47.3) is consistent with SDSS J172421.74+654847.5.",1.0
369,12049,A spectrum of SDSS J172421.74+654847.5 was obtained by D. Stern using the Double Spectrograph (DBSP) on the Hale 200 inch Telescope at the Palomar Observatory on UT 2018 August 11.,1.0
370,12050,"Following the reports (ATel #11957, Sanna et al.2018, arXiv:1808.10195) that IGR J17591-2342 is an accreting millisecond pulsar in outburst, NICER has continued to monitor this source.",1.0
371,12050,"The pulsations remain strongly present after almost 60 days of outburst, with a fractional RMS amplitude of approximately 7% (1-10 keV), in the most recent data, so they have not disappeared as observed in some long outburst AMXP systems, such as SAX J1748.9-2021 (Altamirano et al.2008, ApJL 674, 45) and HETE J1900.1-2455 (Galloway et al.2007, ApJL 654, 73).",1.0
372,12052,We used the Blue Channel Spectrograph mounted on the 6.5m MMT Telescope with a spectral coverage of 3400-8400 Angstroms for all observations.,0.0
